,date,temperature_2m,temperature_2m_previous_day1,direct_normal_irradiance_instant,direct_normal_irradiance_instant_previous_day1,shortwave_radiation,shortwave_radiation_previous_day1,wind_speed_80m,wind_speed_80m_previous_day1,wind_direction_80m,wind_direction_80m_previous_day1,latitude,longitude
447,2025-01-19 15:00:00+00:00,3.913,4.613,0.0,0.0,1.0,1.0,28.829233,30.659237,254.05453,254.33177,55.91,23.27
448,2025-01-19 16:00:00+00:00,3.613,4.063,0.0,0.0,0.0,0.0,26.200977,31.1374,257.3004,259.3397,55.91,23.27
449,2025-01-19 17:00:00+00:00,3.413,3.763,0.0,0.0,0.0,0.0,24.216522,29.986076,264.88278,265.17932,55.91,23.27
450,2025-01-19 18:00:00+00:00,3.113,3.563,0.0,0.0,0.0,0.0,22.366402,24.546085,266.3087,274.2053,55.91,23.27
451,2025-01-19 19:00:00+00:00,2.813,3.363,0.0,0.0,0.0,0.0,21.9718,23.803596,268.12216,273.46817,55.91,23.27
452,2025-01-19 20:00:00+00:00,2.513,3.263,0.0,0.0,0.0,0.0,21.602999,22.33161,270.9548,271.84756,55.91,23.27
453,2025-01-19 21:00:00+00:00,2.213,2.763,0.0,0.0,0.0,0.0,20.774214,21.349546,278.97253,275.80664,55.91,23.27
454,2025-01-19 22:00:00+00:00,1.913,2.513,0.0,0.0,0.0,0.0,19.011953,19.164719,288.77814,275.38922,55.91,23.27
455,2025-01-19 23:00:00+00:00,1.763,2.513,0.0,0.0,0.0,0.0,17.072504,16.595179,294.94388,282.5288,55.91,23.27
456,2025-01-20 00:00:00+00:00,1.763,2.063,0.0,0.0,0.0,0.0,15.646544,13.779114,293.0255,289.85532,55.91,23.27
457,2025-01-20 01:00:00+00:00,1.713,1.763,0.0,0.0,0.0,0.0,14.33234,12.849528,295.27768,281.3099,55.91,23.27
458,2025-01-20 02:00:00+00:00,1.613,1.613,0.0,0.0,0.0,0.0,12.287555,13.5515,301.8274,286.9909,55.91,23.27
459,2025-01-20 03:00:00+00:00,1.563,1.363,0.0,0.0,0.0,0.0,10.195057,11.592895,312.1375,295.76926,55.91,23.27
460,2025-01-20 04:00:00+00:00,1.563,1.263,0.0,0.0,0.0,0.0,7.928177,8.714677,320.52756,308.2902,55.91,23.27
461,2025-01-20 05:00:00+00:00,1.513,1.263,0.0,0.0,0.0,0.0,5.00128,5.6233797,329.74365,320.1945,55.91,23.27
462,2025-01-20 06:00:00+00:00,1.363,1.513,0.0,0.0,0.0,0.0,2.2768397,3.0758414,341.56494,20.556128,55.91,23.27
463,2025-01-20 07:00:00+00:00,1.363,1.463,0.0,0.0,0.0,0.0,1.1384199,4.379589,108.43504,80.53775,55.91,23.27
464,2025-01-20 08:00:00+00:00,1.613,1.513,0.0,0.0,9.0,16.0,3.096837,6.151683,125.537766,110.55613,55.91,23.27
465,2025-01-20 09:00:00+00:00,1.763,1.813,0.75605714,15.568895,25.0,41.0,5.0911684,8.707237,135.0001,119.74479,55.91,23.27
466,2025-01-20 10:00:00+00:00,1.763,2.063,8.689875,23.953665,44.0,60.0,8.209263,10.514218,127.875046,128.04709,55.91,23.27
467,2025-01-20 11:00:00+00:00,1.713,2.413,12.693551,18.487293,54.0,61.0,9.793059,11.019764,126.027466,141.63248,55.91,23.27
468,2025-01-20 12:00:00+00:00,1.663,2.463,7.3103566,14.025436,45.0,55.0,11.183201,11.966954,123.17853,136.2188,55.91,23.27
469,2025-01-20 13:00:00+00:00,1.263,2.163,3.116993,4.612239,33.0,36.0,13.551501,14.003028,129.61066,136.04153,55.91,23.27
470,2025-01-20 14:00:00+00:00,1.113,1.963,0.0,0.0,16.0,16.0,15.530151,15.7908325,134.0609,136.8476,55.91,23.27
471,2025-01-20 15:00:00+00:00,1.213,1.813,0.0,0.0,2.0,2.0,16.563911,16.870138,137.64261,129.80553,55.91,23.27
472,2025-01-20 16:00:00+00:00,1.063,1.713,0.0,0.0,0.0,0.0,16.563911,20.929594,132.3574,130.81499,55.91,23.27
473,2025-01-20 17:00:00+00:00,0.963,1.513,0.0,0.0,0.0,0.0,21.479664,23.199759,129.55963,131.85495,55.91,23.27
474,2025-01-20 18:00:00+00:00,0.813,1.313,0.0,0.0,0.0,0.0,21.94524,24.458813,131.00899,137.38599,55.91,23.27
475,2025-01-20 19:00:00+00:00,0.663,1.213,0.0,0.0,0.0,0.0,21.67487,25.199997,138.36655,143.13002,55.91,23.27
476,2025-01-20 20:00:00+00:00,0.463,1.163,0.0,0.0,0.0,0.0,21.370783,24.651457,147.38077,151.1893,55.91,23.27
477,2025-01-20 21:00:00+00:00,0.163,1.163,0.0,0.0,0.0,0.0,22.9724,23.452555,147.80429,162.12122,55.91,23.27
478,2025-01-20 22:00:00+00:00,0.163,1.063,0.0,0.0,0.0,0.0,21.67786,20.61766,144.46223,155.22488,55.91,23.27
479,2025-01-20 23:00:00+00:00,-0.087,0.963,0.0,0.0,0.0,0.0,22.180206,21.413193,144.24602,153.00424,55.91,23.27
480,2025-01-21 00:00:00+00:00,-0.187,0.61300004,0.0,0.0,0.0,0.0,22.26477,23.675304,140.90614,151.87636,55.91,23.27
481,2025-01-21 01:00:00+00:00,-0.037,0.563,0.0,0.0,0.0,0.0,23.269482,22.728518,145.08052,150.59291,55.91,23.27
482,2025-01-21 02:00:00+00:00,-0.187,0.41300002,0.0,0.0,0.0,0.0,23.185787,23.358423,143.84172,151.46011,55.91,23.27
483,2025-01-21 03:00:00+00:00,-0.287,0.063,0.0,0.0,0.0,0.0,23.688984,21.178896,143.65245,148.20113,55.91,23.27
484,2025-01-21 04:00:00+00:00,-0.387,0.063,0.0,0.0,0.0,0.0,24.66197,21.413193,146.3099,153.00424,55.91,23.27
485,2025-01-21 05:00:00+00:00,-0.33699998,0.013,0.0,0.0,0.0,0.0,25.318008,20.808498,150.15416,149.88635,55.91,23.27
486,2025-01-21 06:00:00+00:00,-0.237,-0.037,0.0,0.0,0.0,0.0,24.651457,24.826954,151.1893,150.46132,55.91,23.27
487,2025-01-21 07:00:00+00:00,-0.237,0.013,0.0,0.0,0.0,1.0,24.640942,22.553934,154.93257,155.48038,55.91,23.27
488,2025-01-21 08:00:00+00:00,-0.087,0.063,0.0,4.4711366,16.0,20.0,24.20314,24.387178,157.249,148.89125,55.91,23.27
489,2025-01-21 09:00:00+00:00,0.113000005,0.263,16.111479,20.77262,42.0,45.0,22.427162,24.023088,161.27412,160.75038,55.91,23.27
490,2025-01-21 10:00:00+00:00,0.363,0.61300004,41.820057,35.33718,73.0,69.0,22.253124,25.40743,170.69014,172.67369,55.91,23.27
491,2025-01-21 11:00:00+00:00,0.513,0.86300004,38.518402,41.415115,79.0,81.0,19.523155,21.897945,174.71,170.53775,55.91,23.27
492,2025-01-21 12:00:00+00:00,0.563,0.963,40.4752,25.967358,79.0,68.0,18.36353,20.774214,178.87672,171.02745,55.91,23.27
493,2025-01-21 13:00:00+00:00,0.513,0.963,16.141277,31.883997,51.0,63.0,18.36353,22.104116,181.12328,186.54619,55.91,23.27
494,2025-01-21 14:00:00+00:00,0.513,0.913,1.0560877,3.5890656,23.0,27.0,18.0036,18.888851,178.85426,187.66672,55.91,23.27
495,2025-01-21 15:00:00+00:00,0.563,0.86300004,0.0,0.0,2.0,2.0,19.559633,19.839235,186.3401,191.5138,55.91,23.27
496,2025-01-21 16:00:00+00:00,0.563,0.763,0.0,0.0,0.0,0.0,18.792551,18.671474,196.69933,199.13374,55.91,23.27
497,2025-01-21 17:00:00+00:00,0.61300004,0.663,0.0,0.0,0.0,0.0,18.847641,18.919704,208.52303,201.19412,55.91,23.27
498,2025-01-21 18:00:00+00:00,0.513,0.563,0.0,0.0,0.0,0.0,17.782686,16.645864,211.75943,201.57137,55.91,23.27
499,2025-01-21 19:00:00+00:00,0.41300002,0.463,0.0,0.0,0.0,0.0,14.57889,13.684735,212.90524,206.56499,55.91,23.27
500,2025-01-21 20:00:00+00:00,0.41300002,0.41300002,0.0,0.0,0.0,0.0,13.896187,15.629971,216.57312,218.45374,55.91,23.27
501,2025-01-21 21:00:00+00:00,0.463,0.31300002,0.0,0.0,0.0,0.0,13.397612,15.30741,210.69965,228.81418,55.91,23.27
502,2025-01-21 22:00:00+00:00,0.513,0.263,0.0,0.0,0.0,0.0,15.542662,12.738099,193.39252,227.29063,55.91,23.27
503,2025-01-21 23:00:00+00:00,0.41300002,0.213,0.0,0.0,0.0,0.0,15.459054,12.397806,207.75845,205.82094,55.91,23.27
504,2025-01-22 00:00:00+00:00,0.513,0.213,0.0,0.0,0.0,0.0,15.646544,15.84,203.02553,180.0,55.91,23.27
505,2025-01-22 01:00:00+00:00,0.513,0.263,0.0,0.0,0.0,0.0,15.192682,14.512064,216.32692,209.7448,55.91,23.27
506,2025-01-22 02:00:00+00:00,0.513,0.213,0.0,0.0,0.0,0.0,15.484185,14.291592,215.53777,220.91429,55.91,23.27
507,2025-01-22 03:00:00+00:00,0.513,0.163,0.0,0.0,0.0,0.0,14.480773,14.512064,214.8754,223.99501,55.91,23.27
508,2025-01-22 04:00:00+00:00,0.563,0.213,0.0,0.0,0.0,0.0,14.186923,14.264361,215.70677,222.95459,55.91,23.27
509,2025-01-22 05:00:00+00:00,0.61300004,0.263,0.0,0.0,0.0,0.0,13.779114,14.4,213.2749,216.86998,55.91,23.27
510,2025-01-22 06:00:00+00:00,0.663,0.31300002,0.0,0.0,0.0,0.0,14.277983,12.7279215,213.6901,208.7397,55.91,23.27
511,2025-01-22 07:00:00+00:00,0.61300004,0.31300002,0.0,0.0,0.0,0.0,13.527572,12.287555,205.2011,211.82741,55.91,23.27
512,2025-01-22 08:00:00+00:00,0.663,0.41300002,0.0,0.0,14.0,10.0,12.7279215,12.979984,208.7397,213.6901,55.91,23.27
513,2025-01-22 09:00:00+00:00,0.963,0.61300004,11.409522,1.1265445,39.0,26.0,13.363711,11.457958,207.25525,223.72705,55.91,23.27
514,2025-01-22 10:00:00+00:00,1.163,0.86300004,25.754843,10.129267,63.0,47.0,11.592895,10.315115,205.76927,209.24873,55.91,23.27
515,2025-01-22 11:00:00+00:00,1.413,0.963,42.82527,24.948164,83.0,69.0,11.113451,10.1887,204.90474,212.00534,55.91,23.27
516,2025-01-22 12:00:00+00:00,1.613,1.613,33.421497,13.035182,75.0,55.0,10.390226,9.346143,194.03627,195.6423,55.91,23.27
517,2025-01-22 13:00:00+00:00,1.763,1.613,17.455168,8.446347,53.0,43.0,9.3876505,9.178235,184.39862,191.30989,55.91,23.27
518,2025-01-22 14:00:00+00:00,1.613,1.413,8.798965,1.9537233,33.0,25.0,10.041354,9.3669195,165.4655,182.20255,55.91,23.27
519,2025-01-22 15:00:00+00:00,1.363,1.013,0.0,0.0,5.0,4.0,13.627795,11.966953,167.79955,173.08887,55.91,23.27
520,2025-01-22 16:00:00+00:00,1.163,0.86300004,0.0,0.0,0.0,0.0,14.205182,14.05845,171.25392,182.93561,55.91,23.27
521,2025-01-22 17:00:00+00:00,0.86300004,0.713,0.0,0.0,0.0,0.0,13.324863,15.463244,178.45187,192.09474,55.91,23.27
522,2025-01-22 18:00:00+00:00,0.513,0.463,0.0,0.0,0.0,0.0,18.0036,13.527572,191.53459,205.2011,55.91,23.27
523,2025-01-22 19:00:00+00:00,0.363,0.263,0.0,0.0,0.0,0.0,16.854767,13.854155,199.9832,204.56715,55.91,23.27
524,2025-01-22 20:00:00+00:00,0.263,0.213,0.0,0.0,0.0,0.0,16.516901,14.693999,200.40997,210.96368,55.91,23.27
525,2025-01-22 21:00:00+00:00,0.263,0.063,0.0,0.0,0.0,0.0,15.315873,12.413477,203.55228,209.53868,55.91,23.27
526,2025-01-22 22:00:00+00:00,0.31300002,0.063,0.0,0.0,0.0,0.0,16.1198,11.753877,203.70265,207.3498,55.91,23.27
527,2025-01-22 23:00:00+00:00,0.163,0.013,0.0,0.0,0.0,0.0,14.372974,12.10157,202.06795,210.37904,55.91,23.27
528,2025-01-23 00:00:00+00:00,0.063,0.163,0.0,0.0,0.0,0.0,13.570615,11.525623,201.80147,218.65984,55.91,23.27
529,2025-01-23 01:00:00+00:00,-0.13700001,0.113000005,0.0,0.0,0.0,0.0,11.91812,9.021574,205.01686,208.61037,55.91,23.27
530,2025-01-23 02:00:00+00:00,-0.087,0.013,0.0,0.0,0.0,0.0,9.605998,9.47012,192.99461,188.74608,55.91,23.27
531,2025-01-23 03:00:00+00:00,-0.037,-0.237,0.0,0.0,0.0,0.0,9.3876505,12.496719,184.39862,191.6336,55.91,23.27
532,2025-01-23 04:00:00+00:00,-0.187,-0.237,0.0,0.0,0.0,0.0,11.885453,13.441071,181.73567,187.69595,55.91,23.27
533,2025-01-23 05:00:00+00:00,-0.187,-0.187,0.0,0.0,0.0,0.0,15.484185,14.404499,181.33218,178.56793,55.91,23.27
534,2025-01-23 06:00:00+00:00,-0.237,-0.037,0.0,0.0,0.0,0.0,14.618837,17.313717,170.07382,183.57626,55.91,23.27
535,2025-01-23 07:00:00+00:00,-0.287,-0.037,0.0,0.0,1.0,1.0,16.700275,20.598795,172.56868,174.98697,55.91,23.27
536,2025-01-23 08:00:00+00:00,-0.237,-0.087,1.0801418,0.0,19.0,16.0,19.13426,20.892412,168.05585,178.02512,55.91,23.27
537,2025-01-23 09:00:00+00:00,-0.237,-0.037,24.999521,15.69646,49.0,43.0,19.694992,20.06334,161.89615,170.70677,55.91,23.27
538,2025-01-23 10:00:00+00:00,-0.13700001,0.163,45.159794,38.58924,77.0,73.0,21.175835,21.862406,162.18102,162.75845,55.91,23.27
539,2025-01-23 11:00:00+00:00,0.063,0.163,60.572163,64.21117,95.0,97.0,22.657131,24.717085,162.42865,167.38068,55.91,23.27
540,2025-01-23 12:00:00+00:00,0.163,0.263,65.222336,77.15528,96.0,102.0,22.127556,25.277023,158.02544,169.33026,55.91,23.27
541,2025-01-23 13:00:00+00:00,0.213,0.31300002,39.785015,81.91377,70.0,90.0,23.686249,26.415268,155.77226,162.55272,55.91,23.27
542,2025-01-23 14:00:00+00:00,0.563,0.213,9.403306,41.329987,34.0,52.0,26.749235,29.024128,151.02039,156.61476,55.91,23.27
543,2025-01-23 15:00:00+00:00,0.813,0.213,0.0,0.0,5.0,6.0,28.84721,30.158459,150.87604,156.80139,55.91,23.27
544,2025-01-23 16:00:00+00:00,1.013,0.213,0.0,0.0,0.0,0.0,31.072817,32.789658,153.13815,160.76924,55.91,23.27
545,2025-01-23 17:00:00+00:00,1.263,0.363,0.0,0.0,0.0,0.0,33.497414,35.900864,159.22766,164.2913,55.91,23.27
546,2025-01-23 18:00:00+00:00,1.463,0.513,0.0,0.0,0.0,0.0,33.3559,39.25321,161.76051,172.09293,55.91,23.27
547,2025-01-23 19:00:00+00:00,1.713,0.763,0.0,0.0,0.0,0.0,35.230373,39.640884,168.80493,182.60251,55.91,23.27
548,2025-01-23 20:00:00+00:00,1.763,0.963,0.0,0.0,0.0,0.0,36.361782,37.688404,179.43274,186.58185,55.91,23.27
549,2025-01-23 21:00:00+00:00,1.813,0.913,0.0,0.0,0.0,0.0,31.68818,32.527744,181.30193,185.07951,55.91,23.27
550,2025-01-23 22:00:00+00:00,1.813,0.763,0.0,0.0,0.0,0.0,26.168804,31.667723,187.90707,188.49847,55.91,23.27
551,2025-01-23 23:00:00+00:00,1.813,0.763,0.0,0.0,0.0,0.0,24.149532,29.869154,190.3048,195.37631,55.91,23.27
552,2025-01-24 00:00:00+00:00,1.813,0.763,0.0,0.0,0.0,0.0,22.104116,26.309572,196.07364,196.69933,55.91,23.27
553,2025-01-24 01:00:00+00:00,1.263,0.713,0.0,0.0,0.0,0.0,20.61766,24.344624,204.77512,203.53236,55.91,23.27
554,2025-01-24 02:00:00+00:00,0.86300004,0.61300004,0.0,0.0,0.0,0.0,22.180206,22.870626,215.75398,208.1785,55.91,23.27
555,2025-01-24 03:00:00+00:00,0.813,0.663,0.0,0.0,0.0,0.0,20.808498,22.59699,210.11365,210.65059,55.91,23.27
556,2025-01-24 04:00:00+00:00,0.963,0.713,0.0,0.0,0.0,0.0,23.0653,23.277834,214.18617,219.35173,55.91,23.27
557,2025-01-24 05:00:00+00:00,1.113,0.763,0.0,0.0,0.0,0.0,21.479664,22.322903,219.55963,217.794,55.91,23.27
558,2025-01-24 06:00:00+00:00,1.313,0.663,0.0,0.0,0.0,0.0,21.129883,20.371038,224.3098,226.43204,55.91,23.27
559,2025-01-24 07:00:00+00:00,1.713,0.763,0.0,0.0,0.0,1.0,20.929594,20.898613,229.18501,227.79277,55.91,23.27
560,2025-01-24 08:00:00+00:00,1.913,1.013,0.0,0.0,14.0,17.0,20.65848,19.373219,228.5324,228.01286,55.91,23.27
561,2025-01-24 09:00:00+00:00,2.463,1.463,41.21833,43.513832,58.0,59.0,17.072504,19.61587,222.43619,227.23119,55.91,23.27
562,2025-01-24 10:00:00+00:00,3.013,1.763,318.01407,38.58233,164.0,74.0,18.11841,18.584509,220.97165,225.78473,55.91,23.27
563,2025-01-24 11:00:00+00:00,3.163,2.163,28.504625,65.4898,74.0,99.0,18.0,18.11841,233.13002,220.97165,55.91,23.27
564,2025-01-24 12:00:00+00:00,3.763,2.113,35.96796,49.062935,79.0,88.0,19.862083,21.028437,223.53127,231.95291,55.91,23.27
565,2025-01-24 13:00:00+00:00,3.613,1.813,13.929731,22.37677,51.0,59.0,22.545315,21.129883,218.51695,225.69019,55.91,23.27
566,2025-01-24 14:00:00+00:00,3.163,1.713,18.249147,4.1723776,41.0,29.0,21.413193,20.767975,206.99576,213.6901,55.91,23.27
567,2025-01-24 15:00:00+00:00,2.563,1.863,0.0,0.0,5.0,4.0,22.668568,19.930477,190.06062,200.07161,55.91,23.27
568,2025-01-24 16:00:00+00:00,2.113,1.663,0.0,0.0,0.0,0.0,26.079508,22.505037,186.3401,187.35228,55.91,23.27
569,2025-01-24 17:00:00+00:00,1.813,1.463,0.0,0.0,0.0,0.0,25.922499,24.014996,180.7957,192.99461,55.91,23.27
570,2025-01-24 18:00:00+00:00,1.413,1.313,0.0,0.0,0.0,0.0,26.400545,24.50381,174.52272,182.52606,55.91,23.27
571,2025-01-24 19:00:00+00:00,1.163,1.213,0.0,0.0,0.0,0.0,27.595823,28.460497,172.50424,182.1747,55.91,23.27
572,2025-01-24 20:00:00+00:00,1.013,1.163,0.0,0.0,0.0,0.0,29.88217,31.311724,179.30974,188.59583,55.91,23.27
573,2025-01-24 21:00:00+00:00,1.113,1.113,0.0,0.0,0.0,0.0,31.682047,31.667723,179.34895,188.49847,55.91,23.27
574,2025-01-24 22:00:00+00:00,1.213,1.213,0.0,0.0,0.0,0.0,31.682047,31.845251,180.65105,185.8394,55.91,23.27
575,2025-01-24 23:00:00+00:00,1.313,1.413,0.0,0.0,0.0,0.0,31.32207,31.712711,180.65852,182.60251,55.91,23.27
576,2025-01-25 00:00:00+00:00,1.213,1.563,0.0,0.0,0.0,0.0,34.679794,34.828953,184.76355,187.12492,55.91,23.27
577,2025-01-25 01:00:00+00:00,1.363,1.563,0.0,0.0,0.0,0.0,35.728977,34.786133,184.0444,186.53654,55.91,23.27
578,2025-01-25 02:00:00+00:00,1.563,1.563,0.0,0.0,0.0,0.0,36.721764,36.115017,179.43831,184.57384,55.91,23.27
579,2025-01-25 03:00:00+00:00,1.763,1.763,0.0,0.0,0.0,0.0,35.281837,36.47388,179.41539,184.52873,55.91,23.27
580,2025-01-25 04:00:00+00:00,1.963,1.863,0.0,0.0,0.0,0.0,33.481937,34.875435,180.61604,187.7118,55.91,23.27
581,2025-01-25 05:00:00+00:00,1.863,1.813,0.0,0.0,0.0,0.0,32.527744,33.91269,185.07951,189.16228,55.91,23.27
582,2025-01-25 06:00:00+00:00,1.563,1.763,0.0,0.0,0.0,0.0,32.491867,33.97187,189.56662,189.7617,55.91,23.27
583,2025-01-25 07:00:00+00:00,1.513,1.813,0.0,0.0,0.0,0.0,30.385365,31.875755,193.70699,198.43504,55.91,23.27
584,2025-01-25 08:00:00+00:00,1.713,1.963,0.0,0.0,4.0,18.0,29.28418,30.631746,200.88588,203.55228,55.91,23.27
585,2025-01-25 09:00:00+00:00,2.013,2.163,0.0,8.881598,14.0,38.0,28.236486,28.185953,199.35909,204.92845,55.91,23.27
586,2025-01-25 10:00:00+00:00,2.363,2.263,0.08303367,15.2715225,16.0,55.0,26.980793,27.219902,198.6768,200.11267,55.91,23.27
587,2025-01-25 11:00:00+00:00,2.663,2.463,1.1571077,19.027431,26.0,65.0,25.744402,27.322077,200.46236,198.43504,55.91,23.27
588,2025-01-25 12:00:00+00:00,2.863,2.663,0.5693111,17.946709,22.0,63.0,24.482647,26.807312,199.76726,194.78278,55.91,23.27
589,2025-01-25 13:00:00+00:00,2.963,2.713,0.0,12.626309,18.0,50.0,23.806318,25.849905,200.35332,192.875,55.91,23.27
590,2025-01-25 14:00:00+00:00,3.013,2.763,0.0,4.741722,5.0,30.0,22.45315,24.850431,192.03058,181.66025,55.91,23.27
591,2025-01-25 15:00:00+00:00,3.213,2.863,0.0,0.0,1.0,7.0,21.611998,28.082308,181.9091,179.2655,55.91,23.27
592,2025-01-25 16:00:00+00:00,3.313,2.913,0.0,0.0,0.0,0.0,26.111792,28.460497,164.81412,177.8253,55.91,23.27
593,2025-01-25 17:00:00+00:00,3.513,3.163,0.0,0.0,0.0,0.0,31.63087,32.846916,168.17854,189.46225,55.91,23.27
594,2025-01-25 18:00:00+00:00,4.063,3.763,0.0,0.0,0.0,0.0,37.08175,35.88822,180.55624,193.33926,55.91,23.27
595,2025-01-25 19:00:00+00:00,4.413,3.813,0.0,0.0,0.0,0.0,37.212578,35.757988,192.28831,196.97559,55.91,23.27
596,2025-01-25 20:00:00+00:00,4.763,3.613,0.0,0.0,0.0,0.0,35.632725,34.04047,198.25198,197.86018,55.91,23.27
597,2025-01-25 21:00:00+00:00,5.063,3.563,0.0,0.0,0.0,0.0,34.03476,32.039997,203.03946,205.98918,55.91,23.27
598,2025-01-25 22:00:00+00:00,5.313,3.413,0.0,0.0,0.0,0.0,32.682766,30.945345,206.84721,209.24873,55.91,23.27
599,2025-01-25 23:00:00+00:00,5.563,3.363,0.0,0.0,0.0,0.0,30.758411,29.142216,212.57405,207.19804,55.91,23.27
600,2025-01-26 00:00:00+00:00,5.763,3.413,0.0,0.0,0.0,0.0,29.03752,30.319181,222.99045,209.91356,55.91,23.27
601,2025-01-26 01:00:00+00:00,6.013,3.463,0.0,0.0,0.0,0.0,26.496098,27.959743,233.2857,214.50858,55.91,23.27
602,2025-01-26 02:00:00+00:00,6.063,3.613,0.0,0.0,0.0,0.0,25.12016,26.368616,244.5367,218.90414,55.91,23.27
603,2025-01-26 03:00:00+00:00,6.013,4.263,0.0,0.0,0.0,0.0,20.523157,22.183128,248.38516,221.71066,55.91,23.27
604,2025-01-26 04:00:00+00:00,5.313,4.213,0.0,0.0,0.0,0.0,17.595861,20.969807,239.23735,214.50858,55.91,23.27
605,2025-01-26 05:00:00+00:00,4.863,4.163,0.0,0.0,0.0,0.0,15.349684,21.273533,230.7106,203.9625,55.91,23.27
606,2025-01-26 06:00:00+00:00,4.413,4.113,0.0,0.0,0.0,0.0,14.021525,15.696165,209.19739,216.60716,55.91,23.27
607,2025-01-26 07:00:00+00:00,4.163,3.763,0.0,0.0,1.0,1.0,15.042659,14.917212,201.03758,199.74693,55.91,23.27
608,2025-01-26 08:00:00+00:00,4.363,3.713,0.0,0.0,13.0,6.0,11.620809,18.129137,196.18927,186.84268,55.91,23.27
609,2025-01-26 09:00:00+00:00,4.313,3.613,0.0,0.0,21.0,15.0,10.799999,17.727943,180.0,167.09259,55.91,23.27
610,2025-01-26 10:00:00+00:00,4.413,3.813,0.0,0.084902756,11.0,15.0,12.397806,15.315873,154.17906,156.44772,55.91,23.27
611,2025-01-26 11:00:00+00:00,4.813,3.913,0.18578167,0.2476646,12.0,14.0,14.512064,14.336861,136.00499,151.50446,55.91,23.27
612,2025-01-26 12:00:00+00:00,4.863,3.513,0.6961221,0.0738892,23.0,11.0,16.075521,13.281023,124.04598,147.17146,55.91,23.27
613,2025-01-26 13:00:00+00:00,4.613,3.413,0.0,0.0,11.0,11.0,16.595179,14.84318,139.39879,157.1663,55.91,23.27
614,2025-01-26 14:00:00+00:00,4.513,3.413,0.0,0.0,5.0,6.0,14.4,14.973577,143.13002,152.81897,55.91,23.27
615,2025-01-26 15:00:00+00:00,4.213,3.513,0.0,0.0,1.0,1.0,18.161278,15.807239,140.6307,149.9315,55.91,23.27
616,2025-01-26 16:00:00+00:00,4.263,3.463,0.0,0.0,0.0,0.0,19.008547,19.93048,155.37645,163.20155,55.91,23.27
617,2025-01-26 17:00:00+00:00,4.163,3.413,0.0,0.0,0.0,0.0,21.03152,20.519999,173.11838,180.0,55.91,23.27
618,2025-01-26 18:00:00+00:00,4.113,3.463,0.0,0.0,0.0,0.0,19.959719,19.694992,187.2531,198.10385,55.91,23.27
619,2025-01-26 19:00:00+00:00,4.063,3.563,0.0,0.0,0.0,0.0,20.082708,21.746502,194.5345,199.3349,55.91,23.27
620,2025-01-26 20:00:00+00:00,4.213,3.563,0.0,0.0,0.0,0.0,20.948164,22.55106,199.0578,196.69933,55.91,23.27
621,2025-01-26 21:00:00+00:00,4.363,4.063,0.0,0.0,0.0,0.0,25.294964,26.00486,204.37645,201.94876,55.91,23.27
622,2025-01-26 22:00:00+00:00,4.513,4.113,0.0,0.0,0.0,0.0,23.83624,27.971327,205.01686,211.84901,55.91,23.27
623,2025-01-26 23:00:00+00:00,4.663,4.313,0.0,0.0,0.0,0.0,25.630886,26.712873,209.44533,217.33327,55.91,23.27
624,2025-01-27 00:00:00+00:00,4.863,4.663,0.0,0.0,0.0,0.0,27.841293,26.36616,220.27979,214.9921,55.91,23.27
625,2025-01-27 01:00:00+00:00,5.163,4.913,0.0,0.0,0.0,0.0,27.103003,30.173496,219.61066,215.77617,55.91,23.27
626,2025-01-27 02:00:00+00:00,5.213,5.063,0.0,0.0,0.0,0.0,26.220753,30.378967,224.44382,220.67485,55.91,23.27
627,2025-01-27 03:00:00+00:00,5.263,5.263,0.0,0.0,0.0,0.0,22.771244,30.58517,219.22566,222.13753,55.91,23.27
628,2025-01-27 04:00:00+00:00,5.063,4.963,0.0,0.0,0.0,0.0,23.532547,31.122828,209.3099,240.173,55.91,23.27
629,2025-01-27 05:00:00+00:00,5.063,4.313,0.0,0.0,0.0,0.0,31.991425,43.14747,230.93742,234.85124,55.91,23.27
630,2025-01-27 06:00:00+00:00,4.713,3.913,0.0,0.0,0.0,0.0,30.61482,34.966362,228.81418,241.06009,55.91,23.27
631,2025-01-27 07:00:00+00:00,4.313,3.513,0.0,0.0,1.0,1.0,28.162954,32.399998,237.52882,233.13002,55.91,23.27
632,2025-01-27 08:00:00+00:00,3.863,3.313,0.0,0.0,11.0,9.0,25.43802,27.579382,243.0724,234.02751,55.91,23.27
633,2025-01-27 09:00:00+00:00,3.763,3.663,1.7527227,0.0,28.0,18.0,22.59699,25.233404,239.34941,227.89134,55.91,23.27
634,2025-01-27 10:00:00+00:00,4.013,3.813,85.351524,8.534976,102.0,47.0,18.971008,26.28,236.61147,228.888,55.91,23.27
635,2025-01-27 11:00:00+00:00,4.463,4.163,60.203304,67.12529,100.0,104.0,15.30741,21.382906,228.81418,224.9999,55.91,23.27
636,2025-01-27 12:00:00+00:00,4.913,4.263,12.830648,36.899277,58.0,83.0,16.870138,18.775303,219.80553,212.47118,55.91,23.27
637,2025-01-27 13:00:00+00:00,5.463,4.363,81.36392,24.9965,96.0,64.0,18.057508,20.380579,203.49858,197.47487,55.91,23.27
638,2025-01-27 14:00:00+00:00,5.263,4.163,37.44437,5.2723436,54.0,32.0,18.374111,23.863409,177.7543,191.30989,55.91,23.27
